ChID CopyNo HVBundleID HVCableID SignalCableID SiPMNo FECID FECChID
0 2452 105 6 1670 2739 38 40
1 2452 105 6 1670 2739 38 41
0 2453 105 12 1662 5165 38 42
1 2453 105 12 1662 5165 38 43
0 2454 104 3 1205 5161 38 44
1 2454 104 3 1205 5161 38 45
0 2455 104 9 1844 5168 38 46
1 2455 104 9 1844 5168 38 47
0 2456 104 16 494 5163 38 48
1 2456 104 16 494 5163 38 49
0 2457 104 14 471 2155 38 50
1 2457 104 14 471 2155 38 51
0 2458 104 15 470 2711 38 52
1 2458 104 15 470 2711 38 53
0 2459 104 21 459 5164 38 54
1 2459 104 21 459 5164 38 55
0 2460 104 24 456 5167 38 56
1 2460 104 24 456 5167 38 57
0 2461 104 25 1246 5169 38 58
1 2461 104 25 1246 5169 38 59
0 2462 103 1 1750 2152 38 60
1 2462 103 1 1750 2152 38 61
0 2463 103 21 1706 5402 38 62
1 2463 103 21 1706 5402 38 63
0 2464 103 15 1014 5403 38 64
1 2464 103 15 1014 5403 38 65
0 2465 110 4 658 1237 38 66
1 2465 110 4 658 1237 38 67
0 2466 110 16 193 526 38 68
1 2466 110 16 193 526 38 69
0 2467 110 25 184 592 38 70
1 2467 110 25 184 592 38 71
0 2468 110 31 174 594 38 72
1 2468 110 31 174 594 38 73
0 2469 110 29 1483 4385 38 74
1 2469 110 29 1483 4385 38 75
0 2470 110 27 2004 597 38 76
1 2470 110 27 2004 597 38 77
0 2471 109 20 626 596 38 78
1 2471 109 20 626 596 38 79
0 2472 109 10 1720 595 38 80
1 2472 109 10 1720 595 38 81
0 2473 109 23 198 4307 38 82
1 2473 109 23 198 4307 38 83
0 2474 109 4 1493 4306 38 84
1 2474 109 4 1493 4306 38 85
0 2475 109 5 1491 4309 38 86
1 2475 109 5 1491 4309 38 87
0 2476 109 24 645 4381 38 88
1 2476 109 24 645 4381 38 89
0 2477 109 8 649 4301 38 90
1 2477 109 8 649 4301 38 91
0 2478 109 19 1490 4302 38 92
1 2478 109 19 1490 4302 38 93
0 2479 108 14 159 4305 38 94
1 2479 108 14 159 4305 38 95
0 2480 108 8 691 4382 38 96
1 2480 108 8 691 4382 38 97
0 2481 108 6 641 4308 38 98
1 2481 108 6 641 4308 38 99
0 2482 108 13 155 4303 38 100
1 2482 108 13 155 4303 38 101
0 2483 108 30 625 4310 38 102
1 2483 108 30 625 4310 38 103
0 2484 108 16 603 4304 38 104
1 2484 108 16 603 4304 38 105
0 2485 108 24 1734 2962 38 106
1 2485 108 24 1734 2962 38 107
0 2486 81 17 1240 2961 38 108
1 2486 81 17 1240 2961 38 109
0 2487 81 30 298 2963 38 110
1 2487 81 30 298 2963 38 111
0 2488 81 23 281 3228 38 112
1 2488 81 23 281 3228 38 113
0 2489 81 20 294 2965 38 114
1 2489 81 20 294 2965 38 115
0 2490 81 16 1201 2966 38 116
1 2490 81 16 1201 2966 38 117
0 2491 81 27 1851 2969 38 118
1 2491 81 27 1851 2969 38 119
0 2492 81 26 1868 2967 38 120
1 2492 81 26 1868 2967 38 121
0 2493 81 24 1854 2968 38 122
1 2493 81 24 1854 2968 38 123
0 2494 80 17 451 3225 38 124
1 2494 80 17 451 3225 38 125
0 2495 80 16 273 2102 38 126
1 2495 80 16 273 2102 38 127
0 2496 80 3 283 2110 39 0
1 2496 80 3 283 2110 39 1
0 2497 80 6 1227 2101 39 2
1 2497 80 6 1227 2101 39 3
0 2498 80 23 13 2108 39 4
1 2498 80 23 13 2108 39 5
0 2499 80 21 279 2109 39 6
1 2499 80 21 279 2109 39 7
0 2500 80 18 452 2103 39 8
1 2500 80 18 452 2103 39 9
0 2501 80 9 270 2168 39 10
1 2501 80 9 270 2168 39 11
0 2502 79 19 1235 2107 39 12
1 2502 79 19 1235 2107 39 13
0 2503 79 12 1217 2164 39 14
1 2503 79 12 1217 2164 39 15
0 2504 79 14 296 2163 39 16
1 2504 79 14 296 2163 39 17
0 2505 79 13 1864 1076 39 18
1 2505 79 13 1864 1076 39 19
0 2506 79 22 269 4768 39 20
1 2506 79 22 269 4768 39 21
0 2507 79 11 1224 3943 39 22
1 2507 79 11 1224 3943 39 23
0 2508 79 25 264 3944 39 24
1 2508 79 25 264 3944 39 25
0 2509 79 21 286 3945 39 26
1 2509 79 21 286 3945 39 27
0 2510 78 29 1897 3947 39 28
1 2510 78 29 1897 3947 39 29
0 2511 78 24 1870 3948 39 30
1 2511 78 24 1870 3948 39 31
0 2512 78 22 1871 4767 39 32
1 2512 78 22 1871 4767 39 33
0 2513 78 30 1886 4766 39 34
1 2513 78 30 1886 4766 39 35
0 2514 78 28 1356 1075 39 36
1 2514 78 28 1356 1075 39 37
0 2515 78 12 295 2851 39 38
1 2515 78 12 295 2851 39 39
0 2516 78 13 1873 2852 39 40
1 2516 78 13 1873 2852 39 41
0 2517 78 26 1872 2854 39 42
1 2517 78 26 1872 2854 39 43
0 2518 77 4 16 2855 39 44
1 2518 77 4 16 2855 39 45
0 2519 77 13 1900 2859 39 46
1 2519 77 13 1900 2859 39 47
0 2520 77 9 1892 2763 39 48
1 2520 77 9 1892 2763 39 49
0 2521 77 15 1898 2856 39 50
1 2521 77 15 1898 2856 39 51
0 2522 77 24 1888 2857 39 52
1 2522 77 24 1888 2857 39 53
0 2523 77 30 1889 2860 39 54
1 2523 77 30 1889 2860 39 55
0 2524 77 14 1228 2858 39 56
1 2524 77 14 1228 2858 39 57
0 2525 77 28 1211 5215 39 58
1 2525 77 28 1211 5215 39 59
0 2526 76 1 1251 5212 39 60
1 2526 76 1 1251 5212 39 61
0 2527 76 18 1322 4078 39 62
1 2527 76 18 1322 4078 39 63
0 2528 76 15 1310 5219 39 64
1 2528 76 15 1310 5219 39 65
0 2529 76 8 972 5218 39 66
1 2529 76 8 972 5218 39 67
0 2530 76 9 1312 5216 39 68
1 2530 76 9 1312 5216 39 69
0 2531 76 25 1323 5220 39 70
1 2531 76 25 1323 5220 39 71
0 2532 76 26 1316 4076 39 72
1 2532 76 26 1316 4076 39 73
0 2533 76 32 1307 4077 39 74
1 2533 76 32 1307 4077 39 75
0 2534 75 8 979 4047 39 76
1 2534 75 8 979 4047 39 77
0 2535 75 6 1294 2369 39 78
1 2535 75 6 1294 2369 39 79
0 2536 75 26 393 2370 39 80
1 2536 75 26 393 2370 39 81
0 2537 75 29 1266 2368 39 82
1 2537 75 29 1266 2368 39 83
0 2538 75 13 1269 2166 39 84
1 2538 75 13 1269 2166 39 85
0 2539 75 22 1344 2162 39 86
1 2539 75 22 1344 2162 39 87
0 2540 75 15 1000 2365 39 88
1 2540 75 15 1000 2365 39 89
0 2541 114 4 1262 2362 39 90
1 2541 114 4 1262 2362 39 91
0 2542 114 11 1257 2366 39 92
1 2542 114 11 1257 2366 39 93
0 2543 114 15 976 2363 39 94
1 2543 114 15 976 2363 39 95
0 2544 114 10 951 2364 39 96
1 2544 114 10 951 2364 39 97
0 2545 114 5 965 3029 39 98
1 2545 114 5 965 3029 39 99
0 2546 114 3 389 3006 39 100
1 2546 114 3 389 3006 39 101
0 2547 114 14 1256 3007 39 102
1 2547 114 14 1256 3007 39 103
0 2548 114 19 974 3004 39 104
1 2548 114 19 974 3004 39 105
0 2549 113 29 1349 3008 39 106
1 2549 113 29 1349 3008 39 107
0 2550 113 14 1338 3005 39 108
1 2550 113 14 1338 3005 39 109
0 2551 113 13 1341 3001 39 110
1 2551 113 13 1341 3001 39 111
0 2552 113 5 990 3030 39 112
1 2552 113 5 990 3030 39 113
0 2553 113 1 1277 3028 39 114
1 2553 113 1 1277 3028 39 115
0 2554 113 18 1340 3010 39 116
1 2554 113 18 1340 3010 39 117
0 2555 113 16 984 1973 39 118
1 2555 113 16 984 1973 39 119
0 2556 113 25 1275 1974 39 120
1 2556 113 25 1275 1974 39 121
0 2557 112 27 971 4251 39 122
1 2557 112 27 971 4251 39 123
0 2558 112 17 977 4258 39 124
1 2558 112 17 977 4258 39 125
0 2559 112 18 970 4256 39 126
1 2559 112 18 970 4256 39 127
0 2560 112 7 1321 1979 40 0
1 2560 112 7 1321 1979 40 1
0 2561 112 5 1298 2086 40 2
1 2561 112 5 1298 2086 40 3
0 2562 112 31 367 1978 40 4
1 2562 112 31 367 1978 40 5
0 2563 112 29 377 1977 40 6
1 2563 112 29 377 1977 40 7
0 2564 112 23 355 1976 40 8
1 2564 112 23 355 1976 40 9
0 2565 111 12 188 4359 40 10
1 2565 111 12 188 4359 40 11
0 2566 111 14 1200 4254 40 12
1 2566 111 14 1200 4254 40 13
0 2567 111 9 679 4356 40 14
1 2567 111 9 679 4356 40 15
0 2568 111 13 678 4354 40 16
1 2568 111 13 678 4354 40 17
0 2569 111 5 161 4353 40 18
1 2569 111 5 161 4353 40 19
0 2570 111 19 1486 4351 40 20
1 2570 111 19 1486 4351 40 21
0 2571 111 1 672 4352 40 22
1 2571 111 1 672 4352 40 23
0 2572 111 2 683 4965 40 24
1 2572 111 2 683 4965 40 25
0 2573 110 17 160 4964 40 26
1 2573 110 17 160 4964 40 27
0 2574 110 6 189 4217 40 28
1 2574 110 6 189 4217 40 29
0 2575 110 26 200 4063 40 30
1 2575 110 26 200 4063 40 31
0 2576 110 12 164 4066 40 32
1 2576 110 12 164 4066 40 33
0 2577 110 28 682 3960 40 34
1 2577 110 28 682 3960 40 35
0 2578 110 3 1190 3958 40 36
1 2578 110 3 1190 3958 40 37
0 2579 110 19 176 3959 40 38
1 2579 110 19 176 3959 40 39
0 2580 110 20 191 1089 40 40
1 2580 110 20 191 1089 40 41
0 2581 109 1 632 3956 40 42
1 2581 109 1 632 3956 40 43
0 2582 109 15 1496 3957 40 44
1 2582 109 15 1496 3957 40 45
0 2583 109 16 163 3952 40 46
1 2583 109 16 163 3952 40 47
0 2584 109 6 633 3953 40 48
1 2584 109 6 633 3953 40 49
0 2585 109 3 610 4366 40 50
1 2585 109 3 610 4366 40 51
0 2586 109 7 429 4369 40 52
1 2586 109 7 429 4369 40 53
0 2587 109 18 431 3823 40 54
1 2587 109 18 431 3823 40 55
0 2588 109 2 432 4363 40 56
1 2588 109 2 432 4363 40 57
0 2589 108 23 643 4362 40 58
1 2589 108 23 643 4362 40 59
0 2590 108 2 647 4370 40 60
1 2590 108 2 647 4370 40 61
0 2591 108 4 634 4364 40 62
1 2591 108 4 634 4364 40 63
0 2592 108 1 616 3826 40 64
1 2592 108 1 616 3826 40 65
0 2593 108 28 636 4367 40 66
1 2593 108 28 636 4367 40 67
0 2594 108 18 2050 4368 40 68
1 2594 108 18 2050 4368 40 69
0 2595 81 19 289 1086 40 70
1 2595 81 19 289 1086 40 71
0 2596 81 9 14 2174 40 72
1 2596 81 9 14 2174 40 73
0 2597 81 31 1218 2180 40 74
1 2597 81 31 1218 2180 40 75
0 2598 81 32 1242 2177 40 76
1 2598 81 32 1242 2177 40 77
0 2599 81 25 260 2178 40 78
1 2599 81 25 260 2178 40 79
0 2600 81 29 259 3821 40 80
1 2600 81 29 259 3821 40 81
0 2601 81 3 293 2712 40 82
1 2601 81 3 293 2712 40 83
0 2602 81 14 290 2176 40 84
1 2602 81 14 290 2176 40 85
0 2603 80 7 263 3825 40 86
1 2603 80 7 263 3825 40 87
0 2604 80 22 461 3822 40 88
1 2604 80 22 461 3822 40 89
0 2605 80 2 463 4021 40 90
1 2605 80 2 463 4021 40 91
0 2606 80 26 1231 4022 40 92
1 2606 80 26 1231 4022 40 93
0 2607 80 27 1232 4025 40 94
1 2607 80 27 1232 4025 40 95
0 2608 80 5 1880 4024 40 96
1 2608 80 5 1880 4024 40 97
0 2609 80 14 254 4027 40 98
1 2609 80 14 254 4027 40 99
0 2610 80 28 255 4029 40 100
1 2610 80 28 255 4029 40 101
0 2611 79 1 265 4028 40 102
1 2611 79 1 265 4028 40 103
0 2612 79 20 266 4023 40 104
1 2612 79 20 266 4023 40 105
0 2613 79 4 15 1088 40 106
1 2613 79 4 15 1088 40 107
0 2614 79 3 1862 4068 40 108
1 2614 79 3 1862 4068 40 109
0 2615 79 29 267 5257 40 110
1 2615 79 29 267 5257 40 111
0 2616 79 27 1 5260 40 112
1 2616 79 27 1 5260 40 113
0 2617 79 28 1856 5090 40 114
1 2617 79 28 1856 5090 40 115
0 2618 79 32 45 5048 40 116
1 2618 79 32 45 5048 40 117
0 2619 78 23 1874 5084 40 118
1 2619 78 23 1874 5084 40 119
0 2620 78 9 31 5082 40 120
1 2620 78 9 31 5082 40 121
0 2621 78 19 43 5086 40 122
1 2621 78 19 43 5086 40 123
0 2622 78 1 2 5087 40 124
1 2622 78 1 2 5087 40 125
0 2623 78 10 1865 5088 40 126
1 2623 78 10 1865 5088 40 127
0 2624 78 16 17 5089 41 0
1 2624 78 16 17 5089 41 1
0 2625 78 32 285 5050 41 2
1 2625 78 32 285 5050 41 3
0 2626 78 2 1244 5241 41 4
1 2626 78 2 1244 5241 41 5
0 2627 77 5 1216 5243 41 6
1 2627 77 5 1216 5243 41 7
0 2628 77 20 29 5244 41 8
1 2628 77 20 29 5244 41 9
0 2629 77 8 1885 5242 41 10
1 2629 77 8 1885 5242 41 11
0 2630 77 31 1877 5247 41 12
1 2630 77 31 1877 5247 41 13
0 2631 77 1 1245 5248 41 14
1 2631 77 1 1245 5248 41 15
0 2632 77 29 1887 5245 41 16
1 2632 77 29 1887 5245 41 17
0 2633 77 32 1220 5249 41 18
1 2633 77 32 1220 5249 41 19
0 2634 77 21 454 5250 41 20
1 2634 77 21 454 5250 41 21
0 2635 76 14 1315 2390 41 22
1 2635 76 14 1315 2390 41 23
0 2636 76 4 386 2389 41 24
1 2636 76 4 386 2389 41 25
0 2637 76 29 395 2332 41 26
1 2637 76 29 395 2332 41 27
0 2638 76 6 1295 2386 41 28
1 2638 76 6 1295 2386 41 29
0 2639 76 30 399 2338 41 30
1 2639 76 30 399 2338 41 31
0 2640 76 27 383 2384 41 32
1 2640 76 27 383 2384 41 33
0 2641 76 12 994 2387 41 34
1 2641 76 12 994 2387 41 35
0 2642 76 11 373 2381 41 36
1 2642 76 11 373 2381 41 37
0 2643 75 32 392 2335 41 38
1 2643 75 32 392 2335 41 39
0 2644 75 11 993 2385 41 40
1 2644 75 11 993 2385 41 41
0 2645 75 19 361 2581 41 42
1 2645 75 19 361 2581 41 43
0 2646 75 4 980 2590 41 44
1 2646 75 4 980 2590 41 45
0 2647 75 1 982 2475 41 46
1 2647 75 1 982 2475 41 47
0 2648 75 2 967 2589 41 48
1 2648 75 2 967 2589 41 49
0 2649 114 30 1342 2588 41 50
1 2649 114 30 1342 2588 41 51
0 2650 114 9 1280 2585 41 52
1 2650 114 9 1280 2585 41 53
0 2651 114 8 356 2586 41 54
1 2651 114 8 356 2586 41 55
0 2652 114 1 1329 2587 41 56
1 2652 114 1 1329 2587 41 57
0 2653 114 21 1319 2584 41 58
1 2653 114 21 1319 2584 41 59
0 2654 114 25 1292 2583 41 60
1 2654 114 25 1292 2583 41 61
0 2655 114 20 1320 2709 41 62
1 2655 114 20 1320 2709 41 63
0 2656 114 18 1271 2707 41 64
1 2656 114 18 1271 2707 41 65
0 2657 113 8 1331 2651 41 66
1 2657 113 8 1331 2651 41 67
0 2658 113 10 1345 2657 41 68
1 2658 113 10 1345 2657 41 69
0 2659 113 7 1297 2654 41 70
1 2659 113 7 1297 2654 41 71
0 2660 113 3 991 2705 41 72
1 2660 113 3 991 2705 41 73
0 2661 113 28 1293 2702 41 74
1 2661 113 28 1293 2702 41 75
0 2662 113 21 1299 2704 41 76
1 2662 113 21 1299 2704 41 77
0 2663 113 32 352 2703 41 78
1 2663 113 32 352 2703 41 79
0 2664 113 15 978 2701 41 80
1 2664 113 15 978 2701 41 81
0 2665 112 9 400 2479 41 82
1 2665 112 9 400 2479 41 83
0 2666 112 1 962 2480 41 84
1 2666 112 1 962 2480 41 85
0 2667 112 10 992 2578 41 86
1 2667 112 10 992 2578 41 87
0 2668 112 20 957 2577 41 88
1 2668 112 20 957 2577 41 89
0 2669 112 16 253 2576 41 90
1 2669 112 16 253 2576 41 91
0 2670 112 22 360 2574 41 92
1 2670 112 22 360 2574 41 93
0 2671 112 30 368 2573 41 94
1 2671 112 30 368 2573 41 95
0 2672 112 24 397 2575 41 96
1 2672 112 24 397 2575 41 97
0 2673 111 16 2048 2572 41 98
1 2673 111 16 2048 2572 41 99
0 2674 111 21 167 2571 41 100
1 2674 111 21 167 2571 41 101
0 2675 111 28 192 5252 41 102
1 2675 111 28 192 5252 41 103
0 2676 111 26 657 5258 41 104
1 2676 111 26 657 5258 41 105
0 2677 111 17 181 2645 41 106
1 2677 111 17 181 2645 41 107
0 2678 111 23 1473 5253 41 108
1 2678 111 23 1473 5253 41 109
0 2679 111 20 659 2667 41 110
1 2679 111 20 659 2667 41 111
0 2680 111 22 187 2668 41 112
1 2680 111 22 187 2668 41 113
0 2681 110 18 698 2666 41 114
1 2681 110 18 698 2666 41 115
0 2682 110 5 666 2669 41 116
1 2682 110 5 666 2669 41 117
0 2683 110 13 199 2421 41 118
1 2683 110 13 199 2421 41 119
0 2684 110 10 1462 583 41 120
1 2684 110 10 1462 583 41 121
0 2685 110 7 690 2423 41 122
1 2685 110 7 690 2423 41 123
0 2686 110 9 696 2424 41 124
1 2686 110 9 696 2424 41 125
0 2687 110 14 693 2425 41 126
1 2687 110 14 693 2425 41 127
0 2688 110 2 151 2426 42 0
1 2688 110 2 151 2426 42 1
0 2689 110 15 1191 2427 42 2
1 2689 110 15 1191 2427 42 3
0 2690 109 11 1452 2429 42 4
1 2690 109 11 1452 2429 42 5
0 2691 109 28 1744 2428 42 6
1 2691 109 28 1744 2428 42 7
0 2692 109 9 186 2430 42 8
1 2692 109 9 186 2430 42 9
0 2693 109 32 639 5379 42 10
1 2693 109 32 639 5379 42 11
0 2694 109 30 660 5380 42 12
1 2694 109 30 660 5380 42 13
0 2695 109 12 1737 5393 42 14
1 2695 109 12 1737 5393 42 15
0 2696 109 22 635 5391 42 16
1 2696 109 22 635 5391 42 17
0 2697 109 14 646 5392 42 18
1 2697 109 14 646 5392 42 19
0 2698 108 11 629 5396 42 20
1 2698 108 11 629 5396 42 21
0 2699 108 32 644 5397 42 22
1 2699 108 32 644 5397 42 23
0 2700 108 25 648 5394 42 24
1 2700 108 25 648 5394 42 25
0 2701 108 9 617 5400 42 26
1 2701 108 9 617 5400 42 27
0 2702 108 20 640 5399 42 28
1 2702 108 20 640 5399 42 29
0 2703 81 4 1241 5282 42 30
1 2703 81 4 1241 5282 42 31
0 2704 81 5 1226 5281 42 32
1 2704 81 5 1226 5281 42 33
0 2705 81 11 292 5283 42 34
1 2705 81 11 292 5283 42 35
0 2706 81 22 462 5286 42 36
1 2706 81 22 462 5286 42 37
0 2707 81 6 1222 5371 42 38
1 2707 81 6 1222 5371 42 39
0 2708 81 2 1239 5373 42 40
1 2708 81 2 1239 5373 42 41
0 2709 81 10 2082 5377 42 42
1 2709 81 10 2082 5377 42 43
0 2710 81 7 1221 5378 42 44
1 2710 81 7 1221 5378 42 45
0 2711 80 13 1859 5376 42 46
1 2711 80 13 1859 5376 42 47
0 2712 80 10 252 5289 42 48
1 2712 80 10 252 5289 42 49
0 2713 80 31 1860 5333 42 50
1 2713 80 31 1860 5333 42 51
0 2714 80 30 2080 5334 42 52
1 2714 80 30 2080 5334 42 53
0 2715 80 24 299 5331 42 54
1 2715 80 24 299 5331 42 55
0 2716 80 29 1875 5332 42 56
1 2716 80 29 1875 5332 42 57
0 2717 80 8 256 2279 42 58
1 2717 80 8 256 2279 42 59
0 2718 80 1 1853 2280 42 60
1 2718 80 1 1853 2280 42 61
0 2719 79 31 1890 2276 42 62
1 2719 79 31 1890 2276 42 63
0 2720 79 17 271 2277 42 64
1 2720 79 17 271 2277 42 65
0 2721 79 8 49 2985 42 66
1 2721 79 8 49 2985 42 67
0 2722 79 30 453 2275 42 68
1 2722 79 30 453 2275 42 69
0 2723 79 23 1225 3482 42 70
1 2723 79 23 1225 3482 42 71
0 2724 79 9 272 3483 42 72
1 2724 79 9 272 3483 42 73
0 2725 79 2 262 3761 42 74
1 2725 79 2 262 3761 42 75
0 2726 79 5 1876 3485 42 76
1 2726 79 5 1876 3485 42 77
0 2727 78 31 1213 3932 42 78
1 2727 78 31 1213 3932 42 79
0 2728 78 25 34 3931 42 80
1 2728 78 25 34 3931 42 81
0 2729 78 8 1866 3488 42 82
1 2729 78 8 1866 3488 42 83
0 2730 78 27 1215 3487 42 84
1 2730 78 27 1215 3487 42 85
0 2731 78 11 282 3762 42 86
1 2731 78 11 282 3762 42 87
0 2732 78 14 1857 4725 42 88
1 2732 78 14 1857 4725 42 89
0 2733 78 7 1858 3342 42 90
1 2733 78 7 1858 3342 42 91
0 2734 78 4 1884 3341 42 92
1 2734 78 4 1884 3341 42 93
0 2735 77 7 1261 3343 42 94
1 2735 77 7 1261 3343 42 95
0 2736 77 6 1296 3344 42 96
1 2736 77 6 1296 3344 42 97
0 2737 77 2 999 3345 42 98
1 2737 77 2 999 3345 42 99
0 2738 77 18 1264 3346 42 100
1 2738 77 18 1264 3346 42 101
0 2739 77 3 956 3347 42 102
1 2739 77 3 956 3347 42 103
0 2740 77 23 353 3348 42 104
1 2740 77 23 353 3348 42 105
0 2741 77 27 351 3350 42 106
1 2741 77 27 351 3350 42 107
0 2742 77 25 390 3349 42 108
1 2742 77 25 390 3349 42 109
0 2743 76 13 391 4391 42 110
1 2743 76 13 391 4391 42 111
0 2744 76 23 1311 4236 42 112
1 2744 76 23 1311 4236 42 113
0 2745 76 17 986 4232 42 114
1 2745 76 17 986 4232 42 115
0 2746 76 22 1267 4233 42 116
1 2746 76 22 1267 4233 42 117
0 2747 76 7 1317 4237 42 118
1 2747 76 7 1317 4237 42 119
0 2748 76 3 369 4234 42 120
1 2748 76 3 369 4234 42 121
0 2749 76 24 959 4235 42 122
1 2749 76 24 959 4235 42 123
0 2750 76 16 1258 4239 42 124
1 2750 76 16 1258 4239 42 125
0 2751 75 30 1291 3481 42 126
1 2751 75 30 1291 3481 42 127
0 2752 75 27 963 4722 43 0
1 2752 75 27 963 4722 43 1
0 2753 75 23 378 5199 43 2
1 2753 75 23 378 5199 43 3
0 2754 75 24 370 5200 43 4
1 2754 75 24 370 5200 43 5
0 2755 75 14 366 5198 43 6
1 2755 75 14 366 5198 43 7
0 2756 114 17 1273 5195 43 8
1 2756 114 17 1273 5195 43 9
0 2757 114 6 1339 5194 43 10
1 2757 114 6 1339 5194 43 11
0 2758 114 16 372 5192 43 12
1 2758 114 16 372 5192 43 13
0 2759 114 13 384 1919 43 14
1 2759 114 13 384 1919 43 15
0 2760 114 28 1281 1920 43 16
1 2760 114 28 1281 1920 43 17
0 2761 114 24 987 1916 43 18
1 2761 114 24 987 1916 43 19
0 2762 114 12 1336 1939 43 20
1 2762 114 12 1336 1939 43 21
0 2763 114 27 966 2459 43 22
1 2763 114 27 966 2459 43 23
0 2764 113 4 1259 2456 43 24
1 2764 113 4 1259 2456 43 25
0 2765 113 23 363 2457 43 26
1 2765 113 23 363 2457 43 27
0 2766 113 11 359 4394 43 28
1 2766 113 11 359 4394 43 29
0 2767 113 9 1337 4231 43 30
1 2767 113 9 1337 4231 43 31
0 2768 113 6 382 2458 43 32
1 2768 113 6 382 2458 43 33
0 2769 113 19 995 2455 43 34
1 2769 113 19 995 2455 43 35
0 2770 113 22 1350 2453 43 36
1 2770 113 22 1350 2453 43 37
0 2771 113 17 1343 1969 43 38
1 2771 113 17 1343 1969 43 39
0 2772 112 2 1932 2452 43 40
1 2772 112 2 1932 2452 43 41
0 2773 112 28 2094 5421 43 42
1 2773 112 28 2094 5421 43 43
0 2774 112 25 1272 5422 43 44
1 2774 112 25 1272 5422 43 45
0 2775 112 6 2083 5423 43 46
1 2775 112 6 2083 5423 43 47
0 2776 112 21 1325 5424 43 48
1 2776 112 21 1325 5424 43 49
0 2777 112 19 1912 5425 43 50
1 2777 112 19 1912 5425 43 51
0 2778 112 11 1303 5426 43 52
1 2778 112 11 1303 5426 43 53
0 2779 112 13 975 5427 43 54
1 2779 112 13 975 5427 43 55
0 2780 111 10 1498 5428 43 56
1 2780 111 10 1498 5428 43 57
0 2781 111 11 2030 5429 43 58
1 2781 111 11 2030 5429 43 59
0 2782 111 4 2041 5430 43 60
1 2782 111 4 2041 5430 43 61
0 2783 111 24 686 5318 43 62
1 2783 111 24 686 5318 43 63
0 2784 111 30 2042 5319 43 64
1 2784 111 30 2042 5319 43 65
0 2785 111 3 154 5320 43 66
1 2785 111 3 154 5320 43 67
0 2786 111 27 2045 5317 43 68
1 2786 111 27 2045 5317 43 69
0 2787 111 8 177 5316 43 70
1 2787 111 8 177 5316 43 71
0 2788 110 1 182 5313 43 72
1 2788 110 1 182 5313 43 73
0 2789 110 30 157 1927 43 74
1 2789 110 30 157 1927 43 75
0 2790 110 24 692 1928 43 76
1 2790 110 24 692 1928 43 77
0 2791 110 23 1497 1925 43 78
1 2791 110 23 1497 1925 43 79
0 2792 110 32 664 1931 43 80
1 2792 110 32 664 1931 43 81
0 2793 110 21 190 1923 43 82
1 2793 110 21 190 1923 43 83
0 2794 110 22 152 1909 43 84
1 2794 110 22 152 1909 43 85
0 2795 110 11 1492 1921 43 86
1 2795 110 11 1492 1921 43 87
0 2796 110 8 156 1922 43 88
1 2796 110 8 156 1922 43 89
0 2797 109 21 2081 1910 43 90
1 2797 109 21 2081 1910 43 91
0 2798 109 29 185 1906 43 92
1 2798 109 29 185 1906 43 93
0 2799 109 13 173 1907 43 94
1 2799 109 13 173 1907 43 95
0 2800 109 25 652 1908 43 96
1 2800 109 25 652 1908 43 97
0 2801 109 26 1480 1903 43 98
1 2801 109 26 1480 1903 43 99
0 2802 109 27 1472 1904 43 100
1 2802 109 27 1472 1904 43 101
0 2803 109 31 1199 2647 43 102
1 2803 109 31 1199 2647 43 103
0 2804 109 17 2010 1901 43 104
1 2804 109 17 2010 1901 43 105
0 2805 108 3 1484 1902 43 106
1 2805 108 3 1484 1902 43 107
0 2806 108 31 1485 2949 43 108
1 2806 108 31 1485 2949 43 109
0 2807 108 29 671 2950 43 110
1 2807 108 29 671 2950 43 111
0 2808 108 12 669 2946 43 112
1 2808 108 12 669 2946 43 113
0 2809 81 18 1236 5353 43 114
1 2809 81 18 1236 5353 43 115
0 2810 81 21 1772 5354 43 116
1 2810 81 21 1772 5354 43 117
0 2811 81 1 278 5291 43 118
1 2811 81 1 278 5291 43 119
0 2812 81 8 1898 5390 43 120
1 2812 81 8 1898 5390 43 121
0 2813 81 12 1243 5389 43 122
1 2813 81 12 1243 5389 43 123
0 2814 81 15 297 5292 43 124
1 2814 81 15 297 5292 43 125
0 2815 81 13 287 5387 43 126
1 2815 81 13 287 5387 43 127
0 2816 81 28 274 5388 44 0
1 2816 81 28 274 5388 44 1
0 2817 80 15 1867 5384 44 2
1 2817 80 15 1867 5384 44 3
0 2818 80 25 288 5383 44 4
1 2818 80 25 288 5383 44 5
0 2819 80 11 1879 5357 44 6
1 2819 80 11 1879 5357 44 7
0 2820 80 4 257 5356 44 8
1 2820 80 4 257 5356 44 9
0 2821 80 32 1881 5352 44 10
1 2821 80 32 1881 5352 44 11
0 2822 80 19 291 5355 44 12
1 2822 80 19 291 5355 44 13
0 2823 80 20 300 5359 44 14
1 2823 80 20 300 5359 44 15
0 2824 80 12 1223 5213 44 16
1 2824 80 12 1223 5213 44 17
0 2825 79 24 275 5360 44 18
1 2825 79 24 275 5360 44 19
0 2826 79 16 276 5351 44 20
1 2826 79 16 276 5351 44 21
0 2827 79 15 460 5211 44 22
1 2827 79 15 460 5211 44 23
0 2828 79 6 1229 5214 44 24
1 2828 79 6 1229 5214 44 25
0 2829 79 7 1212 5068 44 26
1 2829 79 7 1212 5068 44 27
0 2830 79 26 1852 5064 44 28
