X Y Interpolated_Values
3.400000000000000000e+02 4.200000000000000000e+01 9.971507507398317260e-01
3.600000000000000000e+02 4.200000000000000000e+01 9.973702329546368928e-01
3.800000000000000000e+02 4.200000000000000000e+01 9.968328548645213338e-01
4.000000000000000000e+02 4.200000000000000000e+01 9.955823567911725736e-01
4.200000000000000000e+02 4.200000000000000000e+01 9.957621159043683612e-01
4.400000000000000000e+02 4.200000000000000000e+01 9.942659548017963589e-01
4.600000000000000000e+02 4.200000000000000000e+01 9.940468855623478817e-01
4.800000000000000000e+02 4.200000000000000000e+01 9.931280649894000945e-01
5.000000000000000000e+02 4.200000000000000000e+01 9.934072170711933936e-01
5.200000000000000000e+02 4.200000000000000000e+01 9.947222213674471458e-01
5.400000000000000000e+02 4.200000000000000000e+01 9.981425480162755548e-01
5.600000000000000000e+02 4.200000000000000000e+01 1.004215942387643334e+00
5.800000000000000000e+02 4.200000000000000000e+01 1.004114876807252754e+00
6.000000000000000000e+02 4.200000000000000000e+01 1.003645863819897510e+00
6.200000000000000000e+02 4.200000000000000000e+01 1.005765661707993974e+00
6.400000000000000000e+02 4.200000000000000000e+01 1.004986193499361136e+00
6.600000000000000000e+02 4.200000000000000000e+01 1.003777033891256831e+00
6.800000000000000000e+02 4.200000000000000000e+01 1.005289862576357773e+00
7.000000000000000000e+02 4.200000000000000000e+01 1.006682815396843678e+00
7.200000000000000000e+02 4.200000000000000000e+01 1.004714125095141020e+00
7.400000000000000000e+02 4.200000000000000000e+01 1.002817020625088595e+00
7.600000000000000000e+02 4.200000000000000000e+01 1.002083819793005315e+00
7.800000000000000000e+02 4.200000000000000000e+01 1.005104356016279565e+00
8.000000000000000000e+02 4.200000000000000000e+01 9.991440269729880974e-01
8.200000000000000000e+02 4.200000000000000000e+01 9.920270177405379197e-01
8.400000000000000000e+02 4.200000000000000000e+01 9.695818615096659654e-01
8.600000000000000000e+02 4.200000000000000000e+01 9.389417804801062362e-01
8.800000000000000000e+02 4.200000000000000000e+01 9.669223878102299885e-01
