X Y Interpolated_Values
6.640898560000000543e+02 6.013632999999999562e+00 9.485748675410839992e-01
6.840898560000000543e+02 6.013632999999999562e+00 9.397024397146397368e-01
7.040898560000000543e+02 6.013632999999999562e+00 9.388976184254242963e-01
7.240898560000000543e+02 6.013632999999999562e+00 9.345449460608867831e-01
7.440898560000000543e+02 6.013632999999999562e+00 9.287479471593916847e-01
7.640898560000000543e+02 6.013632999999999562e+00 9.335846090254049656e-01
7.840898560000000543e+02 6.013632999999999562e+00 9.250733806981255025e-01
8.040898560000000543e+02 6.013632999999999562e+00 9.262328318239178016e-01
4.408985599999999749e+01 1.201363300000000045e+01 9.994070880756638076e-01
6.408985599999999749e+01 1.201363300000000045e+01 9.993921133938907797e-01
8.408985599999999749e+01 1.201363300000000045e+01 9.986923878290395740e-01
1.040898559999999975e+02 1.201363300000000045e+01 9.978276813866469031e-01
1.240898559999999975e+02 1.201363300000000045e+01 9.969292427112750321e-01
1.440898559999999975e+02 1.201363300000000045e+01 9.963228673795941903e-01
1.640898559999999975e+02 1.201363300000000045e+01 9.964072829839640821e-01
1.840898559999999975e+02 1.201363300000000045e+01 9.953082572613560774e-01
2.040898559999999975e+02 1.201363300000000045e+01 9.943326596634098902e-01
2.240898559999999975e+02 1.201363300000000045e+01 9.936351201323732063e-01
2.440898559999999975e+02 1.201363300000000045e+01 9.929991146301424543e-01
2.640898559999999975e+02 1.201363300000000045e+01 9.917022819862948424e-01
2.840898559999999975e+02 1.201363300000000045e+01 9.901206267682446382e-01
3.040898559999999975e+02 1.201363300000000045e+01 9.881931471103675424e-01
3.240898559999999975e+02 1.201363300000000045e+01 9.863307472494058370e-01
3.440898559999999975e+02 1.201363300000000045e+01 9.845032690651930318e-01
3.640898559999999975e+02 1.201363300000000045e+01 9.827854360653418553e-01
3.840898559999999975e+02 1.201363300000000045e+01 9.810846296047986970e-01
4.040898559999999975e+02 1.201363300000000045e+01 9.791824985924433289e-01
4.240898559999999975e+02 1.201363300000000045e+01 9.773459039115672820e-01
4.440898559999999975e+02 1.201363300000000045e+01 9.760676883483355715e-01
4.640898559999999975e+02 1.201363300000000045e+01 9.745833102930643310e-01
4.840898559999999975e+02 1.201363300000000045e+01 9.723592194556583967e-01
5.040898559999999975e+02 1.201363300000000045e+01 9.702622616937406352e-01
5.240898560000000543e+02 1.201363300000000045e+01 9.699250954608148456e-01
5.440898560000000543e+02 1.201363300000000045e+01 9.706294144978675487e-01
5.640898560000000543e+02 1.201363300000000045e+01 9.704959967056749903e-01
5.840898560000000543e+02 1.201363300000000045e+01 9.666693651714010072e-01
6.040898560000000543e+02 1.201363300000000045e+01 9.670472323117775826e-01
6.240898560000000543e+02 1.201363300000000045e+01 9.641404059979051810e-01
6.440898560000000543e+02 1.201363300000000045e+01 9.646582834248106364e-01
6.640898560000000543e+02 1.201363300000000045e+01 9.633121852481935088e-01
6.840898560000000543e+02 1.201363300000000045e+01 9.594743130517811025e-01
7.040898560000000543e+02 1.201363300000000045e+01 9.612077125815253753e-01
7.240898560000000543e+02 1.201363300000000045e+01 9.608626784813436572e-01
7.440898560000000543e+02 1.201363300000000045e+01 9.587033042965835694e-01
7.640898560000000543e+02 1.201363300000000045e+01 9.614835530954928267e-01
7.840898560000000543e+02 1.201363300000000045e+01 9.494500941100227909e-01
8.040898560000000543e+02 1.201363300000000045e+01 9.495095090200925680e-01
4.408985599999999749e+01 1.801363299999999867e+01 9.995637420747097712e-01
6.408985599999999749e+01 1.801363299999999867e+01 9.993410850234750731e-01
8.408985599999999749e+01 1.801363299999999867e+01 9.986330523136756065e-01
1.040898559999999975e+02 1.801363299999999867e+01 9.980086080109404900e-01
1.240898559999999975e+02 1.801363299999999867e+01 9.972267241895930168e-01
1.440898559999999975e+02 1.801363299999999867e+01 9.966521527410370229e-01
1.640898559999999975e+02 1.801363299999999867e+01 9.966408183345091265e-01
1.840898559999999975e+02 1.801363299999999867e+01 9.954905272369910518e-01
2.040898559999999975e+02 1.801363299999999867e+01 9.944459232509936797e-01
2.240898559999999975e+02 1.801363299999999867e+01 9.936393099817819596e-01
2.440898559999999975e+02 1.801363299999999867e+01 9.930746616897734302e-01
2.640898559999999975e+02 1.801363299999999867e+01 9.919091068647317710e-01
2.840898559999999975e+02 1.801363299999999867e+01 9.904223540652787872e-01
3.040898559999999975e+02 1.801363299999999867e+01 9.885458956031925037e-01
3.240898559999999975e+02 1.801363299999999867e+01 9.867994196323752742e-01
3.440898559999999975e+02 1.801363299999999867e+01 9.851838231215319652e-01
3.640898559999999975e+02 1.801363299999999867e+01 9.835933515178509889e-01
3.840898559999999975e+02 1.801363299999999867e+01 9.820410812858465510e-01
4.040898559999999975e+02 1.801363299999999867e+01 9.803357879773860750e-01
4.240898559999999975e+02 1.801363299999999867e+01 9.789504257771306506e-01
4.440898559999999975e+02 1.801363299999999867e+01 9.780012823911202746e-01
4.640898559999999975e+02 1.801363299999999867e+01 9.767900326915233133e-01
4.840898559999999975e+02 1.801363299999999867e+01 9.750349271641746141e-01
5.040898559999999975e+02 1.801363299999999867e+01 9.733582953121210357e-01
5.240898560000000543e+02 1.801363299999999867e+01 9.740101313755911150e-01
5.440898560000000543e+02 1.801363299999999867e+01 9.760342617498976026e-01
5.640898560000000543e+02 1.801363299999999867e+01 9.775425180495952437e-01
5.840898560000000543e+02 1.801363299999999867e+01 9.757065174270111996e-01
6.040898560000000543e+02 1.801363299999999867e+01 9.767365601313660051e-01
6.240898560000000543e+02 1.801363299999999867e+01 9.752023154264963800e-01
6.440898560000000543e+02 1.801363299999999867e+01 9.764217145912048590e-01
6.640898560000000543e+02 1.801363299999999867e+01 9.771267001457570878e-01
6.840898560000000543e+02 1.801363299999999867e+01 9.768604518467680631e-01
7.040898560000000543e+02 1.801363299999999867e+01 9.792713803630451741e-01
7.240898560000000543e+02 1.801363299999999867e+01 9.784114832801742434e-01
7.440898560000000543e+02 1.801363299999999867e+01 9.763888838256368219e-01
7.640898560000000543e+02 1.801363299999999867e+01 9.793938777949612318e-01
7.840898560000000543e+02 1.801363299999999867e+01 9.661571391985631641e-01
8.040898560000000543e+02 1.801363299999999867e+01 9.687298588688513235e-01
4.408985599999999749e+01 2.401363299999999867e+01 9.996515517140162066e-01
6.408985599999999749e+01 2.401363299999999867e+01 9.992781975893569868e-01
8.408985599999999749e+01 2.401363299999999867e+01 9.985728766914712118e-01
1.040898559999999975e+02 2.401363299999999867e+01 9.981599173034533257e-01
1.240898559999999975e+02 2.401363299999999867e+01 9.974862547598195572e-01
1.440898559999999975e+02 2.401363299999999867e+01 9.971047625707240014e-01
1.640898559999999975e+02 2.401363299999999867e+01 9.968929618207935661e-01
1.840898559999999975e+02 2.401363299999999867e+01 9.957347862646183101e-01
2.040898559999999975e+02 2.401363299999999867e+01 9.946101050751855466e-01
2.240898559999999975e+02 2.401363299999999867e+01 9.936983398367499332e-01
2.440898559999999975e+02 2.401363299999999867e+01 9.931942243384035418e-01
2.640898559999999975e+02 2.401363299999999867e+01 9.921975898274483230e-01
2.840898559999999975e+02 2.401363299999999867e+01 9.907924441070043997e-01
3.040898559999999975e+02 2.401363299999999867e+01 9.890125944430845362e-01
3.240898559999999975e+02 2.401363299999999867e+01 9.873883821484668033e-01
3.440898559999999975e+02 2.401363299999999867e+01 9.860124049473532049e-01
3.640898559999999975e+02 2.401363299999999867e+01 9.846178255039923499e-01
3.840898559999999975e+02 2.401363299999999867e+01 9.832291693873185245e-01
4.040898559999999975e+02 2.401363299999999867e+01 9.816332588932152881e-01
4.240898559999999975e+02 2.401363299999999867e+01 9.807076094371154351e-01
4.440898559999999975e+02 2.401363299999999867e+01 9.801195352425075003e-01
4.640898559999999975e+02 2.401363299999999867e+01 9.790180395870528018e-01
4.840898559999999975e+02 2.401363299999999867e+01 9.778197451812982166e-01
5.040898559999999975e+02 2.401363299999999867e+01 9.765033903512104763e-01
5.240898560000000543e+02 2.401363299999999867e+01 9.782089108830331892e-01
5.440898560000000543e+02 2.401363299999999867e+01 9.809387638304741808e-01
5.640898560000000543e+02 2.401363299999999867e+01 9.830143745602246685e-01
5.840898560000000543e+02 2.401363299999999867e+01 9.843218413002096101e-01
6.040898560000000543e+02 2.401363299999999867e+01 9.857117298431047336e-01
6.240898560000000543e+02 2.401363299999999867e+01 9.849073271386108441e-01
6.440898560000000543e+02 2.401363299999999867e+01 9.867114346726864049e-01
6.640898560000000543e+02 2.401363299999999867e+01 9.885721497993757989e-01
6.840898560000000543e+02 2.401363299999999867e+01 9.901485909296011689e-01
7.040898560000000543e+02 2.401363299999999867e+01 9.926577817757398225e-01
