X Y Interpolated_Values
5.400000000000000000e+02 5.400000000000000000e+01 1.001599223136968586e+00
5.600000000000000000e+02 5.400000000000000000e+01 1.005893445578457834e+00
5.800000000000000000e+02 5.400000000000000000e+01 1.006426509292264182e+00
6.000000000000000000e+02 5.400000000000000000e+01 1.007050133752355414e+00
6.200000000000000000e+02 5.400000000000000000e+01 1.006882285462211701e+00
6.400000000000000000e+02 5.400000000000000000e+01 1.008372619735550257e+00
6.600000000000000000e+02 5.400000000000000000e+01 1.010639969437557184e+00
6.800000000000000000e+02 5.400000000000000000e+01 1.010942013415145446e+00
7.000000000000000000e+02 5.400000000000000000e+01 1.016507239556875275e+00
7.200000000000000000e+02 5.400000000000000000e+01 1.017755036503765087e+00
7.400000000000000000e+02 5.400000000000000000e+01 1.012474885946765824e+00
7.600000000000000000e+02 5.400000000000000000e+01 1.009812347136139987e+00
7.800000000000000000e+02 5.400000000000000000e+01 9.987434352301778340e-01
8.000000000000000000e+02 5.400000000000000000e+01 9.511998578565747930e-01
2.000000000000000000e+01 6.000000000000000000e+01 9.999403991383956081e-01
4.000000000000000000e+01 6.000000000000000000e+01 9.998446565664068642e-01
6.000000000000000000e+01 6.000000000000000000e+01 9.998115061172528906e-01
8.000000000000000000e+01 6.000000000000000000e+01 9.998156584254405121e-01
1.000000000000000000e+02 6.000000000000000000e+01 9.999292811625807298e-01
1.200000000000000000e+02 6.000000000000000000e+01 9.997678483042243824e-01
1.400000000000000000e+02 6.000000000000000000e+01 9.997863989320004974e-01
1.600000000000000000e+02 6.000000000000000000e+01 9.998565386066391447e-01
1.800000000000000000e+02 6.000000000000000000e+01 9.996095507984511519e-01
2.000000000000000000e+02 6.000000000000000000e+01 9.987702047414117601e-01
2.200000000000000000e+02 6.000000000000000000e+01 9.980680373659052140e-01
2.400000000000000000e+02 6.000000000000000000e+01 9.973585213769962099e-01
2.600000000000000000e+02 6.000000000000000000e+01 9.964304251898014053e-01
2.800000000000000000e+02 6.000000000000000000e+01 9.968415442316048702e-01
3.000000000000000000e+02 6.000000000000000000e+01 9.963130517254654706e-01
3.200000000000000000e+02 6.000000000000000000e+01 9.961876502728770344e-01
3.400000000000000000e+02 6.000000000000000000e+01 9.944685923155104357e-01
3.600000000000000000e+02 6.000000000000000000e+01 9.937279973304495861e-01
3.800000000000000000e+02 6.000000000000000000e+01 9.932040916087727656e-01
4.000000000000000000e+02 6.000000000000000000e+01 9.918204690328458195e-01
4.200000000000000000e+02 6.000000000000000000e+01 9.937015188861396675e-01
4.400000000000000000e+02 6.000000000000000000e+01 9.925427739308089192e-01
4.600000000000000000e+02 6.000000000000000000e+01 9.903959739290920661e-01
4.800000000000000000e+02 6.000000000000000000e+01 9.934958135230455012e-01
5.000000000000000000e+02 6.000000000000000000e+01 9.954915909602107815e-01
5.200000000000000000e+02 6.000000000000000000e+01 9.964445737379326040e-01
5.400000000000000000e+02 6.000000000000000000e+01 1.003711619927489362e+00
5.600000000000000000e+02 6.000000000000000000e+01 1.007733396336309317e+00
5.800000000000000000e+02 6.000000000000000000e+01 1.008354714416645814e+00
6.000000000000000000e+02 6.000000000000000000e+01 1.009267254415303183e+00
6.200000000000000000e+02 6.000000000000000000e+01 1.008864915325756506e+00
6.400000000000000000e+02 6.000000000000000000e+01 1.010570603762399600e+00
6.600000000000000000e+02 6.000000000000000000e+01 1.012575505222690575e+00
6.800000000000000000e+02 6.000000000000000000e+01 1.012700322778075979e+00
7.000000000000000000e+02 6.000000000000000000e+01 1.017864903164610979e+00
7.200000000000000000e+02 6.000000000000000000e+01 1.018739747990618172e+00
7.400000000000000000e+02 6.000000000000000000e+01 1.014912774441675936e+00
7.600000000000000000e+02 6.000000000000000000e+01 1.011409684088521832e+00
7.800000000000000000e+02 6.000000000000000000e+01 9.994175905366419199e-01
8.000000000000000000e+02 6.000000000000000000e+01 9.548100530091176985e-01
2.000000000000000000e+01 6.600000000000000000e+01 9.999556937321998351e-01
4.000000000000000000e+01 6.600000000000000000e+01 9.998732267773352556e-01
6.000000000000000000e+01 6.600000000000000000e+01 9.998474161200865407e-01
8.000000000000000000e+01 6.600000000000000000e+01 9.998515039071007582e-01
1.000000000000000000e+02 6.600000000000000000e+01 9.999805946576205695e-01
1.200000000000000000e+02 6.600000000000000000e+01 9.998174414455756054e-01
1.400000000000000000e+02 6.600000000000000000e+01 9.998317615625771371e-01
1.600000000000000000e+02 6.600000000000000000e+01 9.999439504054382644e-01
1.800000000000000000e+02 6.600000000000000000e+01 9.997622285001266373e-01
2.000000000000000000e+02 6.600000000000000000e+01 9.990428706603521336e-01
2.200000000000000000e+02 6.600000000000000000e+01 9.984031564749742405e-01
2.400000000000000000e+02 6.600000000000000000e+01 9.978577837057791555e-01
2.600000000000000000e+02 6.600000000000000000e+01 9.970243617799947611e-01
2.800000000000000000e+02 6.600000000000000000e+01 9.976181223127631448e-01
3.000000000000000000e+02 6.600000000000000000e+01 9.970042147477078398e-01
3.200000000000000000e+02 6.600000000000000000e+01 9.970335016573379505e-01
3.400000000000000000e+02 6.600000000000000000e+01 9.951075277539775943e-01
3.600000000000000000e+02 6.600000000000000000e+01 9.946854423809351475e-01
3.800000000000000000e+02 6.600000000000000000e+01 9.941859780146401482e-01
4.000000000000000000e+02 6.600000000000000000e+01 9.930411527821867423e-01
4.200000000000000000e+02 6.600000000000000000e+01 9.951535790457244346e-01
4.400000000000000000e+02 6.600000000000000000e+01 9.934350573571972820e-01
4.600000000000000000e+02 6.600000000000000000e+01 9.917908205182623949e-01
4.800000000000000000e+02 6.600000000000000000e+01 9.952170188785969263e-01
5.000000000000000000e+02 6.600000000000000000e+01 9.970996572221650922e-01
5.200000000000000000e+02 6.600000000000000000e+01 9.981435407681709115e-01
5.400000000000000000e+02 6.600000000000000000e+01 1.005451014609401117e+00
5.600000000000000000e+02 6.600000000000000000e+01 1.008667199273478587e+00
5.800000000000000000e+02 6.600000000000000000e+01 1.009678020221115524e+00
6.000000000000000000e+02 6.600000000000000000e+01 1.010857788578077621e+00
6.200000000000000000e+02 6.600000000000000000e+01 1.010256291193734945e+00
6.400000000000000000e+02 6.600000000000000000e+01 1.012016927171027536e+00
6.600000000000000000e+02 6.600000000000000000e+01 1.013621321589903923e+00
6.800000000000000000e+02 6.600000000000000000e+01 1.013648053423547690e+00
7.000000000000000000e+02 6.600000000000000000e+01 1.017813035109506936e+00
7.200000000000000000e+02 6.600000000000000000e+01 1.018488819172918669e+00
7.400000000000000000e+02 6.600000000000000000e+01 1.015591644568639484e+00
7.600000000000000000e+02 6.600000000000000000e+01 1.011544125999910726e+00
7.800000000000000000e+02 6.600000000000000000e+01 9.988968973955499875e-01
8.000000000000000000e+02 6.600000000000000000e+01 9.591397965265605619e-01
2.000000000000000000e+01 7.200000000000000000e+01 9.999694150002741422e-01
4.000000000000000000e+01 7.200000000000000000e+01 9.999007219504280064e-01
6.000000000000000000e+01 7.200000000000000000e+01 9.998839870469997670e-01
8.000000000000000000e+01 7.200000000000000000e+01 9.998860374549144447e-01
1.000000000000000000e+02 7.200000000000000000e+01 1.000024508611414342e+00
1.200000000000000000e+02 7.200000000000000000e+01 9.998617471065031070e-01
1.400000000000000000e+02 7.200000000000000000e+01 9.998702870529638798e-01
1.600000000000000000e+02 7.200000000000000000e+01 1.000018372559535740e+00
1.800000000000000000e+02 7.200000000000000000e+01 9.999017718028522239e-01
2.000000000000000000e+02 7.200000000000000000e+01 9.992967822350217189e-01
2.200000000000000000e+02 7.200000000000000000e+01 9.987462910310949127e-01
2.400000000000000000e+02 7.200000000000000000e+01 9.983288889388961529e-01
2.600000000000000000e+02 7.200000000000000000e+01 9.976305760667805167e-01
2.800000000000000000e+02 7.200000000000000000e+01 9.983223297806415042e-01
3.000000000000000000e+02 7.200000000000000000e+01 9.976661714323301622e-01
3.200000000000000000e+02 7.200000000000000000e+01 9.977988186564485940e-01
3.400000000000000000e+02 7.200000000000000000e+01 9.957660601256407285e-01
3.600000000000000000e+02 7.200000000000000000e+01 9.955906405313755814e-01
3.800000000000000000e+02 7.200000000000000000e+01 9.950313369086305482e-01
4.000000000000000000e+02 7.200000000000000000e+01 9.942251487498648954e-01
4.200000000000000000e+02 7.200000000000000000e+01 9.964722220195442182e-01
4.400000000000000000e+02 7.200000000000000000e+01 9.941749114615399119e-01
4.600000000000000000e+02 7.200000000000000000e+01 9.930957221693846870e-01
4.800000000000000000e+02 7.200000000000000000e+01 9.967517363900579852e-01
5.000000000000000000e+02 7.200000000000000000e+01 9.984897100457797992e-01
5.200000000000000000e+02 7.200000000000000000e+01 9.995641940212388610e-01
5.400000000000000000e+02 7.200000000000000000e+01 1.006820372707595723e+00
5.600000000000000000e+02 7.200000000000000000e+01 1.008550850478710181e+00
5.800000000000000000e+02 7.200000000000000000e+01 1.010483053948299403e+00
6.000000000000000000e+02 7.200000000000000000e+01 1.011873015444603396e+00
6.200000000000000000e+02 7.200000000000000000e+01 1.011118589357291597e+00
6.400000000000000000e+02 7.200000000000000000e+01 1.012617910897149587e+00
6.600000000000000000e+02 7.200000000000000000e+01 1.013912157697000271e+00
6.800000000000000000e+02 7.200000000000000000e+01 1.013905834441332976e+00
7.000000000000000000e+02 7.200000000000000000e+01 1.016497713626862698e+00
7.200000000000000000e+02 7.200000000000000000e+01 1.017150396377133115e+00
7.400000000000000000e+02 7.200000000000000000e+01 1.014700661141737292e+00
7.600000000000000000e+02 7.200000000000000000e+01 1.010420137990109657e+00
7.800000000000000000e+02 7.200000000000000000e+01 9.973802077702123015e-01
8.000000000000000000e+02 7.200000000000000000e+01 9.640768332099219906e-01
2.000000000000000000e+01 7.800000000000000000e+01 9.999814957522075165e-01
4.000000000000000000e+01 7.800000000000000000e+01 9.999271185737585999e-01
6.000000000000000000e+01 7.800000000000000000e+01 9.999214758616260523e-01
8.000000000000000000e+01 7.800000000000000000e+01 9.999193956472779421e-01
1.000000000000000000e+02 7.800000000000000000e+01 1.000060617054230327e+00
1.200000000000000000e+02 7.800000000000000000e+01 9.999005248573128446e-01
1.400000000000000000e+02 7.800000000000000000e+01 9.999033755358937015e-01
1.600000000000000000e+02 7.800000000000000000e+01 1.000080637060181576e+00
1.800000000000000000e+02 7.800000000000000000e+01 1.000023039064296793e+00
2.000000000000000000e+02 7.800000000000000000e+01 9.995290546012098876e-01
2.200000000000000000e+02 7.800000000000000000e+01 9.990883996052892790e-01
2.400000000000000000e+02 7.800000000000000000e+01 9.987546910003486378e-01
2.600000000000000000e+02 7.800000000000000000e+01 9.982300240549396575e-01
2.800000000000000000e+02 7.800000000000000000e+01 9.989225300295666576e-01
3.000000000000000000e+02 7.800000000000000000e+01 9.982846058801021494e-01
3.200000000000000000e+02 7.800000000000000000e+01 9.984696260628527220e-01
3.400000000000000000e+02 7.800000000000000000e+01 9.964265717814123624e-01
3.600000000000000000e+02 7.800000000000000000e+01 9.964286879500865446e-01
3.800000000000000000e+02 7.800000000000000000e+01 9.957201889520203020e-01
4.000000000000000000e+02 7.800000000000000000e+01 9.953478968902075286e-01
4.200000000000000000e+02 7.800000000000000000e+01 9.976328846017242791e-01
4.400000000000000000e+02 7.800000000000000000e+01 9.949221172477766828e-01
4.600000000000000000e+02 7.800000000000000000e+01 9.942908732130415483e-01
4.800000000000000000e+02 7.800000000000000000e+01 9.980687924429881841e-01
5.000000000000000000e+02 7.800000000000000000e+01 9.996471806037978691e-01
5.200000000000000000e+02 7.800000000000000000e+01 1.000698829594135919e+00
5.400000000000000000e+02 7.800000000000000000e+01 1.007787100944234515e+00
5.600000000000000000e+02 7.800000000000000000e+01 1.008432473253173312e+00
5.800000000000000000e+02 7.800000000000000000e+01 1.010883263041149949e+00
6.000000000000000000e+02 7.800000000000000000e+01 1.012512457329694193e+00
6.200000000000000000e+02 7.800000000000000000e+01 1.011513603459901267e+00
6.400000000000000000e+02 7.800000000000000000e+01 1.012613835037449173e+00
6.600000000000000000e+02 7.800000000000000000e+01 1.013686521198406743e+00
6.800000000000000000e+02 7.800000000000000000e+01 1.013594294921206007e+00
7.000000000000000000e+02 7.800000000000000000e+01 1.014393339744174005e+00
7.200000000000000000e+02 7.800000000000000000e+01 1.014910153686091165e+00
7.400000000000000000e+02 7.800000000000000000e+01 1.012429245468848382e+00
7.600000000000000000e+02 7.800000000000000000e+01 1.008242185178922945e+00
7.800000000000000000e+02 7.800000000000000000e+01 9.950663736239392376e-01
8.000000000000000000e+02 7.800000000000000000e+01 9.695394261554827198e-01
2.000000000000000000e+01 8.400000000000000000e+01 9.999918687975890563e-01
4.000000000000000000e+01 8.400000000000000000e+01 9.999523931354007411e-01
6.000000000000000000e+01 8.400000000000000000e+01 9.999601395275978799e-01
8.000000000000000000e+01 8.400000000000000000e+01 9.999517150625883977e-01
1.000000000000000000e+02 8.400000000000000000e+01 1.000088514016336916e+00
1.200000000000000000e+02 8.400000000000000000e+01 9.999335342683118855e-01
1.400000000000000000e+02 8.400000000000000000e+01 9.999312532524117225e-01
1.600000000000000000e+02 8.400000000000000000e+01 1.000131576252637933e+00
1.800000000000000000e+02 8.400000000000000000e+01 1.000128055568224816e+00
2.000000000000000000e+02 8.400000000000000000e+01 9.997363716244525023e-01
2.200000000000000000e+02 8.400000000000000000e+01 9.994175463517555036e-01
2.400000000000000000e+02 8.400000000000000000e+01 9.991195860387614980e-01
2.600000000000000000e+02 8.400000000000000000e+01 9.988036617492520586e-01
2.800000000000000000e+02 8.400000000000000000e+01 9.993870914159576069e-01
3.000000000000000000e+02 8.400000000000000000e+01 9.988455463990149052e-01
3.200000000000000000e+02 8.400000000000000000e+01 9.990312174332238726e-01
3.400000000000000000e+02 8.400000000000000000e+01 9.970714450722033551e-01
3.600000000000000000e+02 8.400000000000000000e+01 9.971846808053835831e-01
3.800000000000000000e+02 8.400000000000000000e+01 9.962370302590999316e-01
4.000000000000000000e+02 8.400000000000000000e+01 9.963848371575420027e-01
4.200000000000000000e+02 8.400000000000000000e+01 9.986110035863906553e-01
4.400000000000000000e+02 8.400000000000000000e+01 9.956524017084682487e-01
4.600000000000000000e+02 8.400000000000000000e+01 9.953564679798144743e-01
4.800000000000000000e+02 8.400000000000000000e+01 9.991370134229452526e-01
5.000000000000000000e+02 8.400000000000000000e+01 1.000557500068962824e+00
5.200000000000000000e+02 8.400000000000000000e+01 1.001539743583859554e+00
5.400000000000000000e+02 8.400000000000000000e+01 1.008318464995209718e+00
5.600000000000000000e+02 8.400000000000000000e+01 1.008393262203413077e+00
5.800000000000000000e+02 8.400000000000000000e+01 1.010889874463025695e+00
6.000000000000000000e+02 8.400000000000000000e+01 1.012806430689487280e+00
6.200000000000000000e+02 8.400000000000000000e+01 1.011513406117986014e+00
6.400000000000000000e+02 8.400000000000000000e+01 1.012398010332650200e+00
6.600000000000000000e+02 8.400000000000000000e+01 1.013185210653258173e+00
6.800000000000000000e+02 8.400000000000000000e+01 1.012771501831146503e+00
7.000000000000000000e+02 8.400000000000000000e+01 1.012265679741478852e+00
7.200000000000000000e+02 8.400000000000000000e+01 1.012013915254221574e+00
7.400000000000000000e+02 8.400000000000000000e+01 1.009662494312053349e+00
7.600000000000000000e+02 8.400000000000000000e+01 1.005233797332014012e+00
7.800000000000000000e+02 8.400000000000000000e+01 9.925881915475115447e-01
8.000000000000000000e+02 8.400000000000000000e+01 9.754458384595231513e-01
2.000000000000000000e+01 9.000000000000000000e+01 1.000000466946008082e+00
4.000000000000000000e+01 9.000000000000000000e+01 9.999765221234278023e-01
6.000000000000000000e+01 9.000000000000000000e+01 1.000000235008548399e+00
8.000000000000000000e+01 9.000000000000000000e+01 9.999831322792419597e-01
1.000000000000000000e+02 9.000000000000000000e+01 1.000107793528002276e+00
1.200000000000000000e+02 9.000000000000000000e+01 9.999605349098061868e-01
1.400000000000000000e+02 9.000000000000000000e+01 9.999536797728242332e-01
1.600000000000000000e+02 9.000000000000000000e+01 1.000173798880686693e+00
1.800000000000000000e+02 9.000000000000000000e+01 1.000223683196280300e+00
2.000000000000000000e+02 9.000000000000000000e+01 9.999004409211562638e-01
2.200000000000000000e+02 9.000000000000000000e+01 9.997216580472594316e-01
2.400000000000000000e+02 9.000000000000000000e+01 9.994466332156665134e-01
2.600000000000000000e+02 9.000000000000000000e+01 9.993324451544991494e-01
2.800000000000000000e+02 9.000000000000000000e+01 9.996944602496743437e-01
3.000000000000000000e+02 9.000000000000000000e+01 9.993350212970624202e-01
3.200000000000000000e+02 9.000000000000000000e+01 9.994659308689445298e-01
3.400000000000000000e+02 9.000000000000000000e+01 9.976830623489254535e-01
3.600000000000000000e+02 9.000000000000000000e+01 9.978437152655821318e-01
3.800000000000000000e+02 9.000000000000000000e+01 9.967362733352886917e-01
4.000000000000000000e+02 9.000000000000000000e+01 9.973114095061949014e-01
4.200000000000000000e+02 9.000000000000000000e+01 9.993814936673194316e-01
4.400000000000000000e+02 9.000000000000000000e+01 9.963414555484937374e-01
4.600000000000000000e+02 9.000000000000000000e+01 9.962727008002868478e-01
4.800000000000000000e+02 9.000000000000000000e+01 9.999252257154874757e-01
5.000000000000000000e+02 9.000000000000000000e+01 1.001206099614017075e+00
5.200000000000000000e+02 9.000000000000000000e+01 1.002079232087408567e+00
5.400000000000000000e+02 9.000000000000000000e+01 1.008381941924116010e+00
5.600000000000000000e+02 9.000000000000000000e+01 1.008000236974739838e+00
5.800000000000000000e+02 9.000000000000000000e+01 1.010512537138612554e+00
6.000000000000000000e+02 9.000000000000000000e+01 1.012676014551926018e+00
6.200000000000000000e+02 9.000000000000000000e+01 1.011138098626696014e+00
6.400000000000000000e+02 9.000000000000000000e+01 1.011825014886310825e+00
6.600000000000000000e+02 9.000000000000000000e+01 1.012558411644423728e+00
6.800000000000000000e+02 9.000000000000000000e+01 1.011766396404891077e+00
7.000000000000000000e+02 9.000000000000000000e+01 1.010652734845743694e+00
7.200000000000000000e+02 9.000000000000000000e+01 1.009671276299915821e+00
7.400000000000000000e+02 9.000000000000000000e+01 1.007571909955027767e+00
7.600000000000000000e+02 9.000000000000000000e+01 1.002906055483940628e+00
7.800000000000000000e+02 9.000000000000000000e+01 9.916199849307807401e-01
8.000000000000000000e+02 9.000000000000000000e+01 9.816281655677574491e-01
4.000000000000000000e+01 9.600000000000000000e+01 9.999994820259132666e-01
6.000000000000000000e+01 9.600000000000000000e+01 1.000040302454369145e+00
8.000000000000000000e+01 9.600000000000000000e+01 1.000013783875635776e+00
1.000000000000000000e+02 9.600000000000000000e+01 1.000121000694722539e+00
1.200000000000000000e+02 9.600000000000000000e+01 9.999812863521022610e-01
1.400000000000000000e+02 9.600000000000000000e+01 9.999704146674377458e-01
1.600000000000000000e+02 9.600000000000000000e+01 1.000208795529171413e+00
1.800000000000000000e+02 9.600000000000000000e+01 1.000310308859324593e+00
2.000000000000000000e+02 9.600000000000000000e+01 1.000009644823071087e+00
2.200000000000000000e+02 9.600000000000000000e+01 9.999812709217400508e-01
2.400000000000000000e+02 9.600000000000000000e+01 9.998029321103018008e-01
2.600000000000000000e+02 9.600000000000000000e+01 9.997973302754609159e-01
2.800000000000000000e+02 9.600000000000000000e+01 9.999566231328015364e-01
3.000000000000000000e+02 9.600000000000000000e+01 9.997390588822360202e-01
3.200000000000000000e+02 9.600000000000000000e+01 9.997555190747293707e-01
3.400000000000000000e+02 9.600000000000000000e+01 9.982438059624896276e-01
3.600000000000000000e+02 9.600000000000000000e+01 9.983908874989974036e-01
3.800000000000000000e+02 9.600000000000000000e+01 9.972779417986469275e-01
4.000000000000000000e+02 9.600000000000000000e+01 9.981030538904924754e-01
4.200000000000000000e+02 9.600000000000000000e+01 9.999110183344226410e-01
4.400000000000000000e+02 9.600000000000000000e+01 9.969649694727302780e-01
4.600000000000000000e+02 9.600000000000000000e+01 9.970197660050408306e-01
4.800000000000000000e+02 9.600000000000000000e+01 1.000402255706173138e+00
5.000000000000000000e+02 9.600000000000000000e+01 1.001578410411704034e+00
5.200000000000000000e+02 9.600000000000000000e+01 1.002309591201781647e+00
5.400000000000000000e+02 9.600000000000000000e+01 1.007945008794548736e+00
5.600000000000000000e+02 9.600000000000000000e+01 1.007285884196199355e+00
5.800000000000000000e+02 9.600000000000000000e+01 1.009760899992597993e+00
6.000000000000000000e+02 9.600000000000000000e+01 1.012106519059646992e+00
6.200000000000000000e+02 9.600000000000000000e+01 1.010391787008255271e+00
6.400000000000000000e+02 9.600000000000000000e+01 1.010873091370219745e+00
6.600000000000000000e+02 9.600000000000000000e+01 1.011719663306452466e+00
6.800000000000000000e+02 9.600000000000000000e+01 1.010733559618167909e+00
7.000000000000000000e+02 9.600000000000000000e+01 1.009431798360245214e+00
7.200000000000000000e+02 9.600000000000000000e+01 1.008577957540010006e+00
7.400000000000000000e+02 9.600000000000000000e+01 1.006799126572783587e+00
7.600000000000000000e+02 9.600000000000000000e+01 1.002816319673601742e+00
7.800000000000000000e+02 9.600000000000000000e+01 9.931236768843783036e-01
8.000000000000000000e+02 9.600000000000000000e+01 9.870436632771161234e-01
4.000000000000000000e+01 1.020000000000000000e+02 1.000021249330930617e+00
6.000000000000000000e+01 1.020000000000000000e+02 1.000078736192937745e+00
8.000000000000000000e+01 1.020000000000000000e+02 1.000043806430165994e+00
1.000000000000000000e+02 1.020000000000000000e+02 1.000131142886864444e+00
1.200000000000000000e+02 1.020000000000000000e+02 9.999955481655062872e-01
1.400000000000000000e+02 1.020000000000000000e+02 9.999812175065585507e-01
1.600000000000000000e+02 1.020000000000000000e+02 1.000235878257917044e+00
1.800000000000000000e+02 1.020000000000000000e+02 1.000377499446841734e+00
2.000000000000000000e+02 1.020000000000000000e+02 1.000088488262403041e+00
2.200000000000000000e+02 1.020000000000000000e+02 1.000172743504986528e+00
2.400000000000000000e+02 1.020000000000000000e+02 1.000163182959908914e+00
2.600000000000000000e+02 1.020000000000000000e+02 1.000179273116919232e+00
2.800000000000000000e+02 1.020000000000000000e+02 1.000199880913424710e+00
3.000000000000000000e+02 1.020000000000000000e+02 1.000043687462528474e+00
3.200000000000000000e+02 1.020000000000000000e+02 9.998817401781275871e-01
3.400000000000000000e+02 1.020000000000000000e+02 9.987315079884847568e-01
3.600000000000000000e+02 1.020000000000000000e+02 9.988112936739447223e-01
3.800000000000000000e+02 1.020000000000000000e+02 9.978286537253171495e-01
4.000000000000000000e+02 1.020000000000000000e+02 9.987352102647628627e-01
4.200000000000000000e+02 1.020000000000000000e+02 1.000164796485177421e+00
4.400000000000000000e+02 1.020000000000000000e+02 9.974986341860583305e-01
4.600000000000000000e+02 1.020000000000000000e+02 9.975778579246584732e-01
4.800000000000000000e+02 1.020000000000000000e+02 1.000537019763766633e+00
5.000000000000000000e+02 1.020000000000000000e+02 1.001660084953530205e+00
5.200000000000000000e+02 1.020000000000000000e+02 1.002223117023976151e+00
5.400000000000000000e+02 1.020000000000000000e+02 1.006975142670102352e+00
5.600000000000000000e+02 1.020000000000000000e+02 1.006259362274732894e+00
5.800000000000000000e+02 1.020000000000000000e+02 1.008644611949668590e+00
6.000000000000000000e+02 1.020000000000000000e+02 1.011083997330469053e+00
6.200000000000000000e+02 1.020000000000000000e+02 1.009278322001237571e+00
6.400000000000000000e+02 1.020000000000000000e+02 1.009571960359489262e+00
6.600000000000000000e+02 1.020000000000000000e+02 1.010570175220205424e+00
6.800000000000000000e+02 1.020000000000000000e+02 1.009577466696522041e+00
7.000000000000000000e+02 1.020000000000000000e+02 1.008269228383318561e+00
7.200000000000000000e+02 1.020000000000000000e+02 1.007887250425250736e+00
7.400000000000000000e+02 1.020000000000000000e+02 1.007080062613926019e+00
7.600000000000000000e+02 1.020000000000000000e+02 1.005409280404949257e+00
7.800000000000000000e+02 1.020000000000000000e+02 9.976215122047701334e-01
8.000000000000000000e+02 1.020000000000000000e+02 9.954415324425848199e-01
4.000000000000000000e+01 1.080000000000000000e+02 1.000041800526553448e+00
6.000000000000000000e+01 1.080000000000000000e+02 1.000115574454863987e+00
8.000000000000000000e+01 1.080000000000000000e+02 1.000073336521230205e+00
1.000000000000000000e+02 1.080000000000000000e+02 1.000138507532003285e+00
1.200000000000000000e+02 1.080000000000000000e+02 1.000003079920325000e+00
1.400000000000000000e+02 1.080000000000000000e+02 9.999855846469647425e-01
1.600000000000000000e+02 1.080000000000000000e+02 1.000254359126749648e+00
1.800000000000000000e+02 1.080000000000000000e+02 1.000393602864546372e+00
2.000000000000000000e+02 1.080000000000000000e+02 1.000116587046519401e+00
2.200000000000000000e+02 1.080000000000000000e+02 1.000273624612098455e+00
2.400000000000000000e+02 1.080000000000000000e+02 1.000419601638006473e+00
2.600000000000000000e+02 1.080000000000000000e+02 1.000459229683654527e+00
2.800000000000000000e+02 1.080000000000000000e+02 1.000404383217221804e+00
3.000000000000000000e+02 1.080000000000000000e+02 1.000234935345932552e+00
3.200000000000000000e+02 1.080000000000000000e+02 9.998671230385898223e-01
3.400000000000000000e+02 1.080000000000000000e+02 9.991122733425461533e-01
3.600000000000000000e+02 1.080000000000000000e+02 9.990900299587397448e-01
3.800000000000000000e+02 1.080000000000000000e+02 9.983550271914406471e-01
4.000000000000000000e+02 1.080000000000000000e+02 9.991833185833323139e-01
4.200000000000000000e+02 1.080000000000000000e+02 1.000109101599287120e+00
4.400000000000000000e+02 1.080000000000000000e+02 9.979092673214743359e-01
4.600000000000000000e+02 1.080000000000000000e+02 9.979271708897223814e-01
4.800000000000000000e+02 1.080000000000000000e+02 1.000391577178268987e+00
5.000000000000000000e+02 1.080000000000000000e+02 1.001441379841346180e+00
5.200000000000000000e+02 1.080000000000000000e+02 1.001812105650990548e+00
5.400000000000000000e+02 1.080000000000000000e+02 1.004084709948706022e+00
5.600000000000000000e+02 1.080000000000000000e+02 1.004921703247078302e+00
5.800000000000000000e+02 1.080000000000000000e+02 1.007173321934510701e+00
6.000000000000000000e+02 1.080000000000000000e+02 1.009594593049167432e+00
6.200000000000000000e+02 1.080000000000000000e+02 1.007801554344216033e+00
6.400000000000000000e+02 1.080000000000000000e+02 1.007969757355086093e+00
6.600000000000000000e+02 1.080000000000000000e+02 1.009075736064329876e+00
6.800000000000000000e+02 1.080000000000000000e+02 1.008287761283872541e+00
7.000000000000000000e+02 1.080000000000000000e+02 1.007166126437083475e+00
7.200000000000000000e+02 1.080000000000000000e+02 1.007438336657156652e+00
7.400000000000000000e+02 1.080000000000000000e+02 1.008251024836691823e+00
7.600000000000000000e+02 1.080000000000000000e+02 1.008045774148283114e+00
7.800000000000000000e+02 1.080000000000000000e+02 1.004769439569646705e+00
8.000000000000000000e+02 1.080000000000000000e+02 1.002924362776001388e+00
4.000000000000000000e+01 1.140000000000000000e+02 1.000061112100855354e+00
6.000000000000000000e+01 1.140000000000000000e+02 1.000150855470758993e+00
8.000000000000000000e+01 1.140000000000000000e+02 1.000102510727224114e+00
1.000000000000000000e+02 1.140000000000000000e+02 1.000143382057714581e+00
1.200000000000000000e+02 1.140000000000000000e+02 1.000003641186864245e+00
1.400000000000000000e+02 1.140000000000000000e+02 9.999824556255880736e-01
1.600000000000000000e+02 1.140000000000000000e+02 1.000263550195493734e+00
1.800000000000000000e+02 1.140000000000000000e+02 1.000318765808110744e+00
2.000000000000000000e+02 1.140000000000000000e+02 1.000077618000002611e+00
2.200000000000000000e+02 1.140000000000000000e+02 1.000285768443561762e+00
2.400000000000000000e+02 1.140000000000000000e+02 1.000509564060228396e+00
2.600000000000000000e+02 1.140000000000000000e+02 1.000608158879383813e+00
2.800000000000000000e+02 1.140000000000000000e+02 1.000489736925824102e+00
3.000000000000000000e+02 1.140000000000000000e+02 1.000289395911995616e+00
3.200000000000000000e+02 1.140000000000000000e+02 9.998380328195878297e-01
3.400000000000000000e+02 1.140000000000000000e+02 9.993526141533447538e-01
3.600000000000000000e+02 1.140000000000000000e+02 9.992121925216979061e-01
